name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
19122,2023-04-27T01:00:00,9.9,9.5,7.3,83.87,0,19,,0,0,8.6,5.4,70,1022,62,13.2,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-27T02:00:00,9.5,9,7.3,86.15,0.3,19,rain,0,0,9.4,5.4,30,1020,64,11.6,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-27T03:00:00,9.3,8.6,6.9,84.95,0,19,,0,0,9.4,6.1,26.7,1020,67,13.2,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-27T04:00:00,9.1,8.2,6.6,84.35,0,19,,0,0,9.4,6.8,23.3,1020,70,14.7,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-27T05:00:00,8.9,7.8,6.2,83.17,0,19,,0,0,9.4,7.6,20,1020,73,16.3,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-27T06:00:00,9.1,7.8,6.2,82.06,0,4,,0,0,10.1,8.3,20,1020,70,16.3,56,0.2,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-27T07:00:00,9.3,8,6.2,80.96,0,4,,0,0,10.4,8.6,20,1021,67,16.3,112,0.4,1,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-27T08:00:00,9.5,8.1,6.2,79.88,0.3,4,rain,0,0,11.2,9.4,20,1022,64,16.3,168,0.6,2,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-27T09:00:00,10.8,10.8,6,72.23,0,4,,0,0,11.9,9.4,23.3,1022,56.7,16.3,352,1.3,4,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-27T10:00:00,12.1,12.1,5.8,65.36,0,4,,0,0,12.2,9.4,26.7,1022,49.3,16.3,535,1.9,5,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-27T11:00:00,13.4,13.4,5.6,59.2,0,4,,0,0,13,9.4,30,1022,42,16.3,719,2.6,7,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-27T12:00:00,14.5,14.5,5,52.87,0,7,,0,0,13,9.4,26.7,1022,37,16.3,755,2.7,8,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-27T13:00:00,15.6,15.6,4.5,47.57,0,7,,0,0,13,9.4,23.3,1021,32,16.3,791,2.8,8,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-27T14:00:00,16.7,16.7,3.9,42.52,0,7,,0,0,13,9.4,20,1021,27,16.3,827,3,8,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-27T15:00:00,16.9,16.9,3.7,41.4,0,7,,0,0,13,9.4,36.7,1020,27,16.3,737,2.7,7,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-27T16:00:00,17.1,17.1,3.6,40.59,0,7,,0,0,13,9.4,53.3,1020,27,16.3,646,2.3,6,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-27T17:00:00,17.3,17.3,3.4,39.52,0,7,,0,0,13,9.4,70,1020,27,16.3,556,2,6,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-27T18:00:00,16.4,16.4,3.8,43.04,0,5,,0,0,14.8,10.4,83.3,1020,29,16.3,475,1.7,5,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-27T19:00:00,15.4,15.4,4.1,46.85,0,5,,0,0,16.6,11.9,96.7,1020,31,16.3,395,1.4,4,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-27T20:00:00,14.5,14.5,4.5,51.06,0,5,,0,0,18.4,13,110,1020,33,16.3,314,1.1,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-27T21:00:00,13.7,13.7,5.7,58.46,0,6,,0,0,14,9.7,113.3,1020,45.7,16.3,209,0.8,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-27T22:00:00,12.6,12.6,6.3,65.47,0,6,,0,0,13.3,9,116.7,1020,51.3,16.3,105,0.4,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-27T23:00:00,11.5,11.5,6.8,72.85,0,6,,0,0,13,8.6,120,1020,57,16.3,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T00:00:00,11,11,6.9,75.83,0,6,,0,0,11.9,8.3,116.7,1019,57.3,15.7,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T01:00:00,10.4,10.4,7.1,80.01,0,6,,0,0,11.2,7.6,113.3,1019,57.7,15,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T02:00:00,9.9,9,7.2,83.29,,6,,,0,10.1,7.2,110,1019,58,14.4,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T03:00:00,9.6,8.7,7.2,84.99,0,12,,0,0,10.4,7.2,103.3,1019,63,14.4,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T04:00:00,9.2,8.2,7.2,87.3,0,12,,0,0,11.2,7.2,96.7,1019,68,14.5,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T05:00:00,8.9,7.9,7.2,89.09,0,12,,0,0,11.5,7.2,90,1019,73,14.5,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T06:00:00,9.3,7.7,7.3,87.31,0,12,,0,0,16.2,10.4,86.7,1019,75,15.1,1,0,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T07:00:00,9.7,7.6,7.4,85.58,0,12,,0,0,21.2,14,83.3,1019,77,15.7,3,0,0,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-28T08:00:00,10.1,10.1,7.5,83.89,,12,,,0,25.9,17.3,80,1019,79,10.1,4,0,0,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-28T09:00:00,11.4,11.4,7.3,75.89,0,25,,0,0,28.4,19.1,86.7,1019,79.7,6.4,17,0.1,0,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-28T10:00:00,12.6,12.6,7.2,69.65,0,25,,0,0,30.6,21.2,93.3,1018,80.3,12.1,31,0.1,0,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-28T11:00:00,13.9,13.9,7,63.11,0.3,25,rain,0,0,33.1,23,100,1018,81,13.9,44,0.2,0,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-28T12:00:00,14.5,14.5,6.6,59.06,0,25,,0,0,35.3,24.5,103.3,1018,81.3,20,44,0.2,0,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-28T13:00:00,15,15,6.1,55.25,0,25,,0,0,37.8,25.9,106.7,1018,81.7,24,45,0.2,0,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-28T14:00:00,15.6,15.6,5.7,51.71,,25,,,0,40,27.4,110,1017,82,15.2,45,0.2,0,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-28T15:00:00,15.2,15.2,5.8,53.43,0,46,rain,0,0,39.2,27,106.7,1016,82.3,8.3,39,0.1,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-28T16:00:00,14.8,14.8,6,55.58,0,46,rain,0,0,38.9,26.3,103.3,1016,82.7,10.4,32,0.1,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-28T17:00:00,14.4,14.4,6.1,57.43,0.5,46,rain,0,0,38.2,25.9,100,1016,83,17.6,26,0.1,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-28T18:00:00,13.6,13.6,6.2,60.91,0,46,rain,0,0,37.8,25.9,96.7,1016,84.3,13,23,0.1,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-28T19:00:00,12.9,12.9,6.4,64.64,0,46,rain,0,0,37.8,25.9,93.3,1015,85.7,11.9,20,0.1,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-28T20:00:00,12.1,12.1,6.5,68.6,,46,rain,,0,37.4,25.9,90,1015,87,15.8,17,0.1,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-28T21:00:00,11.7,11.7,7,72.89,0,65,rain,0,0,37.4,25.2,86.7,1016,86.7,7.4,11,0,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-28T22:00:00,11.3,11.3,7.5,77.45,0,65,rain,0,0,37.1,24.5,83.3,1016,86.3,6.6,6,0,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-28T23:00:00,10.9,10.9,8,82.29,0.8,65,rain,0,0,37.1,23.8,80,1016,86,7.2,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T00:00:00,10.8,10.8,8.2,83.97,0,65,rain,0,0,37.4,24.1,80,1016,86,7.7,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T01:00:00,10.7,10.7,8.4,85.69,0,65,rain,0,0,37.4,24.5,80,1016,86,17.4,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T02:00:00,10.6,10.6,8.6,87.43,,65,rain,,0,37.8,24.8,80,1015,86,24.1,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T03:00:00,10.5,10.5,8.8,89.22,0,73,rain,0,0,38.2,25.6,80,1015,87.3,24.1,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T04:00:00,10.5,10.5,8.9,89.82,0,73,rain,0,0,38.2,25.9,80,1015,88.7,24.1,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T05:00:00,10.4,10.4,9.1,91.65,0.8,73,rain,0,0,38.5,26.6,80,1016,90,24.1,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T06:00:00,10.7,10.7,9.3,91.06,0,73,rain,0,0,38.9,26.6,83.3,1016,89,24.1,8,0,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T07:00:00,11.1,11.1,9.4,89.27,0,73,rain,0,0,39.2,26.3,86.7,1016,88,24.1,16,0.1,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T08:00:00,11.4,11.4,9.6,88.69,,73,rain,,0,39.6,26.3,90,1017,87,24.1,24,0.1,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T09:00:00,12.1,12.1,9.9,86.41,0,71,rain,0,0,39.6,26.3,90,1018,85.3,24.1,193,0.7,2,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T10:00:00,12.8,12.8,10.1,83.64,0,71,rain,0,0,40,26.6,90,1017,83.7,24.1,362,1.3,4,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T11:00:00,13.5,13.5,10.4,81.52,0.5,71,rain,0,0,40,26.6,90,1017,82,24.1,531,1.9,5,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T12:00:00,14.2,14.2,10.5,78.42,0,71,rain,0,0,39.6,26.3,90,1017,75.7,24.1,596,2.1,6,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T13:00:00,14.8,14.8,10.6,75.94,0,71,rain,0,0,39.2,26.3,90,1017,69.3,24.1,660,2.4,7,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T14:00:00,15.5,15.5,10.7,73.09,,71,rain,,0,38.9,25.9,90,1017,63,24.1,725,2.6,7,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T15:00:00,15.6,15.6,10.5,71.66,0,65,rain,0,0,38.9,25.6,90,1017,64.7,24.1,731,2.6,7,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T16:00:00,15.8,15.8,10.3,69.81,0,65,rain,0,0,38.5,25.6,90,1017,66.3,24.1,736,2.6,7,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T17:00:00,15.9,15.9,10.1,68.44,0.5,65,rain,0,0,38.5,25.2,90,1017,68,24.1,742,2.7,7,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T18:00:00,15.3,15.3,10,70.65,0,65,rain,0,0,37.8,24.8,90,1017,69,24.1,654,2.4,7,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T19:00:00,14.8,14.8,9.9,72.47,0,65,rain,0,0,37.1,24.5,90,1017,70,24.1,565,2,6,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T20:00:00,14.2,14.2,9.8,74.83,,65,rain,,0,36.4,24.1,90,1018,71,24.1,477,1.7,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T21:00:00,13.8,13.8,9.9,77.32,0,66,rain,0,0,35.3,23.8,83.3,1018,71.7,24.1,318,1.1,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T22:00:00,13.4,13.4,10.1,80.43,0,66,rain,0,0,34.2,23,76.7,1018,72.3,24.1,159,0.6,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-29T23:00:00,13,13,10.2,83.11,0.5,66,rain,0,0,33.1,22.7,70,1018,73,24.1,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T00:00:00,12.9,12.9,10.3,84.21,0,66,rain,0,0,32.8,22,70,1018,75.3,24.1,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T01:00:00,12.7,12.7,10.5,86.47,0,66,rain,0,0,32.4,21.2,70,1018,77.7,24.1,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T02:00:00,12.6,12.6,10.6,87.62,,66,rain,,0,32,20.5,70,1018,80,24.1,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T03:00:00,12.4,12.4,10.7,89.37,0,75,rain,0,0,32.4,21.2,73.3,1017,81.7,24.1,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T04:00:00,12.3,12.3,10.8,90.56,0,75,rain,0,0,32.4,21.6,76.7,1017,83.3,24.1,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T05:00:00,12.1,12.1,10.9,92.37,0.8,75,rain,0,0,32.8,22.3,80,1016,85,24.1,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T06:00:00,12.3,12.3,11,91.77,0,75,rain,0,0,33.8,23,83.3,1016,83.7,24.1,2,0,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T07:00:00,12.6,12.6,11,89.98,0,75,rain,0,0,34.9,23.4,86.7,1016,82.3,24.1,5,0,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T08:00:00,12.8,12.8,11.1,89.4,,75,rain,,0,36,24.1,90,1016,81,24.1,7,0,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T09:00:00,13.8,13.8,11.5,86.01,0,79,rain,0,0,37.8,25.2,93.3,1015,81,24.1,68,0.2,1,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T10:00:00,14.7,14.7,11.8,82.76,0,79,rain,0,0,39.6,26.6,96.7,1015,81,24.1,129,0.5,1,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T11:00:00,15.7,15.7,12.2,79.68,0.8,79,rain,0,0,41.4,27.7,100,1014,81,24.1,190,0.7,2,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T12:00:00,16.3,16.3,12.1,76.19,0,79,rain,0,0,42.8,28.4,103.3,1013,80.3,24.1,198,0.7,2,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T13:00:00,17,17,12.1,72.87,0,79,rain,0,0,43.9,29.5,106.7,1012,79.7,24.1,206,0.7,2,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T14:00:00,17.6,17.6,12,69.7,,79,rain,,0,45.4,30.2,110,1011,79,24.1,214,0.8,2,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T15:00:00,17.7,17.7,11.9,68.8,0,81,rain,0,0,46.4,30.6,110,1010,78.3,21.7,190,0.7,2,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T16:00:00,17.7,17.7,11.8,68.35,0,81,rain,0,0,47.2,31.3,110,1009,77.7,19.4,165,0.6,2,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T17:00:00,17.8,17.8,11.7,67.48,1,81,rain,0,0,48.2,31.7,110,1008,77,17,141,0.5,1,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T18:00:00,17.1,17.1,11.6,70.06,0,81,rain,0,0,49.7,32.8,106.7,1007,75.7,14,119,0.4,1,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T19:00:00,16.3,16.3,11.5,73.23,0,81,rain,0,0,51.5,33.5,103.3,1005,74.3,10.9,96,0.3,1,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T20:00:00,15.6,15.6,11.4,76.07,,81,rain,,0,52.9,34.6,100,1004,73,7.9,74,0.3,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T21:00:00,15.2,15.2,11.5,78.57,0,82,rain,0,0,51.8,34.2,100,1003,71.7,11.6,49,0.2,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T22:00:00,14.9,14.9,11.6,80.63,0,82,rain,0,0,51.1,33.5,100,1001,70.3,15.3,25,0.1,0,10,"Rain, Partially cloudy",rain,
19122,2023-04-30T23:00:00,14.5,14.5,11.7,83.29,1,82,rain,0,0,50,33.1,100,1000,69,19,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-05-01T00:00:00,14.3,14.3,11.6,83.81,0,82,rain,0,0,47.9,31.7,100,998,67,14.3,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-05-01T01:00:00,14,14,11.4,84.34,0,82,rain,0,0,45.4,30.6,100,997,65,9.5,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-05-01T02:00:00,13.8,13.8,11.3,84.87,,82,rain,,0,43.2,29.2,100,995,63,4.8,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-05-01T03:00:00,13.4,13.4,11.1,85.96,0,62,rain,0,0,41,27.7,86.7,994,62.7,3.8,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-05-01T04:00:00,13,13,11,87.65,0,62,rain,0,0,38.5,26.3,73.3,993,62.3,2.8,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-05-01T05:00:00,12.6,12.6,10.8,88.79,0.5,62,rain,0,0,36.4,24.8,60,992,62,1.8,0,,0,10,"Rain, Partially cloudy",rain,
19122,2023-05-01T06:00:00,12.6,12.6,10.5,87.04,0,62,rain,0,0,37.8,25.6,133.3,993,55.7,9.2,1,0,0,10,"Rain, Partially cloudy",rain,
19122,2023-05-01T07:00:00,12.5,12.5,10.1,85.3,0,62,rain,0,0,38.9,26.3,206.7,994,49.3,16.7,3,0,0,10,"Rain, Partially cloudy",rain,
