name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
19122,2023-04-24T00:00:00,10,10,-1.4,44.86,0,0,,0,0,24.1,12.4,304,1017.5,49.3,16,0,,0,10,Partially cloudy,partly-cloudy-night,"KVAY,KTTN,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T01:00:00,9.3,7.4,-1.6,46.62,0,0,,0,0,22.3,12.6,304,1017.8,33.5,16,0,,0,10,Partially cloudy,partly-cloudy-night,"KVAY,KTTN,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T02:00:00,8.2,6.4,-1.1,51.88,0,0,,0,0,22.3,10.5,310,1017.5,9.1,16,0,,0,10,Clear,clear-night,"KVAY,KTTN,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T03:00:00,7.5,5.8,-0.9,55.37,0,0,,0,0,20.5,9.2,295,1017.7,45.5,16,0,,0,10,Partially cloudy,partly-cloudy-night,"KVAY,KTTN,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T04:00:00,6.8,5.1,-0.5,59.57,0,0,,0,0,20.5,8.6,319,1017.7,50.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"KVAY,KTTN,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T05:00:00,6.2,4.4,-0.2,63.39,0,0,,0,0,14.8,8.8,337,1017.6,27.3,16,0,,0,10,Partially cloudy,partly-cloudy-night,"KVAY,KTTN,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T06:00:00,6.2,4.5,0.3,65.96,0,0,,0,0,14.8,8.3,318,1018,92.8,16,1,0,0,10,Overcast,cloudy,"KVAY,KTTN,F6990,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T07:00:00,6.1,4,0.3,66.27,0,0,,0,0,14.8,10.1,318,1018.3,67.9,16,26,0.1,0,10,Partially cloudy,partly-cloudy-day,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T08:00:00,8,6.1,0.4,59.02,0,0,,0,0,18.4,10.9,308,1019.1,23.4,16,239,0.9,2,10,Partially cloudy,partly-cloudy-day,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T09:00:00,9.5,7.4,1,55.28,0,0,,0,0,29.5,14.4,327,1019.1,19.3,16,439,1.6,4,10,Clear,clear-day,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T10:00:00,10.7,10.7,0.5,49.15,0,0,,0,0,16.6,7.8,338,1018.8,18.4,16,628,2.3,6,10,Clear,clear-day,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T11:00:00,11.7,11.7,-0.5,42.77,0,0,,0,0,27.7,10.3,274,1018.7,9.1,16,789,2.8,8,10,Clear,clear-day,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T12:00:00,12.7,12.7,-1.4,37.65,0,0,,0,0,27.7,7.9,304,1018.4,38.2,16,877,3.2,9,10,Partially cloudy,partly-cloudy-day,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T13:00:00,13.5,13.5,-1.6,35.25,0,0,,0,0,25.9,13.3,229,1017.8,40.2,16,972,3.5,10,10,Partially cloudy,partly-cloudy-day,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T14:00:00,14.3,14.3,-1.9,32.77,0,0,,0,0,20.5,16.9,291,1017.6,50.2,16,1066,3.8,10,10,Partially cloudy,partly-cloudy-day,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T15:00:00,15,15,-2.2,30.65,0,0,,0,0,30.9,14.2,303,1017.3,52.1,16,691,2.5,7,10,Partially cloudy,partly-cloudy-day,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T16:00:00,14.6,14.6,-2.6,30.45,0,0,,0,0,25.9,12.2,306,1017.2,63.5,16,725,2.6,7,10,Partially cloudy,partly-cloudy-day,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-24T17:00:00,15,15,-2.2,30.54,0,4,,0,0,25.9,18.4,280,1019,58,16.2,408,1.5,4,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-24T18:00:00,14.5,14.5,-2.2,31.54,0,4,,0,0,24.1,16.6,280,1019,50,16.2,267,1,3,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-24T19:00:00,13.4,13.4,-1.6,35.41,0,4,,0,0,20.5,14.8,280,1019,43,16.2,151,0.5,2,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-24T20:00:00,12.8,12.8,-1.1,38.2,0,5,,0,0,14.8,11.2,280,1019,35,16.2,75,0.3,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-24T21:00:00,12.3,12.3,-0.5,41.24,0,3,,0,0,14.8,11.2,280,1019,29,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-24T22:00:00,11.2,11.2,0.6,48.03,0,2,,0,0,13,9.4,280,1020,23,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-24T23:00:00,10.6,10.6,1.7,54.1,0,1,,0,0,13,9.4,280,1020,16,16.2,0,,0,10,Clear,clear-night,
