name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
19122,2023-04-28T00:00:00,11.7,11.7,8.9,82.95,0,1,,0,0,18.4,11.2,90,1022,83,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T01:00:00,11.2,11.2,8.9,85.74,0,1,,0,0,18.4,9.4,80,1022,85,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T02:00:00,11.2,11.2,8.9,85.74,0,2,,0,0,18.4,11.2,80,1022,85,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T03:00:00,11.2,11.2,8.9,85.74,0,3,,0,0,18.4,9.4,80,1021,86,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T04:00:00,11.2,11.2,8.9,85.74,0,3,,0,0,18.4,9.4,80,1021,87,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T05:00:00,11.2,11.2,8.9,85.74,0,4,,0,0,18.4,11.2,80,1021,87,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T06:00:00,11.2,11.2,8.9,85.74,0,5,,0,0,20.5,13,80,1021,86,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T07:00:00,11.2,11.2,9.5,89.27,0,6,,0,0,24.1,14.8,80,1020,87,16.3,35,0.1,0,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-28T08:00:00,11.7,11.7,10,89.31,0,7,,0,0,27.7,16.6,90,1020,90,16.3,120,0.4,1,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-28T09:00:00,12.8,12.8,10,83.08,0,12,,0,0,27.7,16.6,90,1020,90,16.3,248,0.9,2,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-28T10:00:00,13.9,13.9,10,77.33,0,18,,0,0,31.3,18.4,100,1020,93,9.5,273,1,3,10,Overcast,cloudy,
19122,2023-04-28T11:00:00,14.5,14.5,9.5,71.93,0,23,,0,0,31.3,20.5,100,1020,95,6.3,273,1,3,10,Overcast,cloudy,
19122,2023-04-28T12:00:00,15,15,9.5,69.65,0.3,41,rain,0,0,33.5,22.3,100,1020,96,4.7,288,1,3,10,Overcast,cloudy,
19122,2023-04-28T13:00:00,15,15,9.5,69.65,0.5,59,rain,0,0,35.3,22.3,100,1020,95,4.7,232,0.8,2,10,"Rain, Overcast",rain,
19122,2023-04-28T14:00:00,15,15,9.5,69.65,0.8,77,rain,0,0,37.1,24.1,100,1019,95,4.7,217,0.8,2,10,"Rain, Overcast",rain,
19122,2023-04-28T15:00:00,14.5,14.5,8.9,69.08,1,78,rain,0,0,37.1,24.1,100,1018,95,4.7,143,0.5,1,10,"Rain, Overcast",rain,
19122,2023-04-28T16:00:00,14.5,14.5,9.5,71.93,1,79,rain,0,0,37.1,24.1,100,1017,96,4.7,91,0.3,1,10,"Rain, Overcast",rain,
19122,2023-04-28T17:00:00,13.9,13.9,9.5,74.78,1,80,rain,0,0,37.1,24.1,90,1017,96,4,116,0.4,1,10,"Rain, Overcast",rain,
19122,2023-04-28T18:00:00,13.4,13.4,9.5,77.25,1,84,rain,0,0,37.1,24.1,90,1016,96,4,45,0.2,0,10,"Rain, Overcast",rain,
19122,2023-04-28T19:00:00,12.8,12.8,8.9,77.16,1,88,rain,0,0,35.3,22.3,90,1016,96,4,24,0.1,0,10,"Rain, Overcast",rain,
19122,2023-04-28T20:00:00,12.3,12.3,9.5,83.02,4.1,92,rain,0,0,35.3,22.3,90,1017,96,4.7,13,0,0,10,"Rain, Overcast",rain,
19122,2023-04-28T21:00:00,11.7,11.7,9.5,86.37,1.5,92,rain,0,0,35.3,22.3,80,1017,97,6.3,0,,0,10,"Rain, Overcast",rain,
19122,2023-04-28T22:00:00,11.7,11.7,9.5,86.37,1.8,91,rain,0,0,35.3,22.3,80,1016,99,4.7,0,,0,10,"Rain, Overcast",rain,
19122,2023-04-28T23:00:00,11.7,11.7,10,89.31,2,91,rain,0,0,37.1,24.1,80,1015,100,4.7,0,,0,10,"Rain, Overcast",rain,
