name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"19122, USA",2023-04-29T00:00:00,10.6,10.6,8.9,89.23,2.3,97,rain,0,0,40.7,29.5,80,1015,100,4.7,0,,0,10,"Rain, Overcast",rain,
"19122, USA",2023-04-29T01:00:00,11.2,11.2,9.5,89.27,2.5,98,rain,0,0,44.3,29.5,80,1014,100,4.7,0,,0,10,"Rain, Overcast",rain,
"19122, USA",2023-04-29T02:00:00,11.2,11.2,9.5,89.27,7.4,100,rain,0,0,46.4,29.5,80,1013,100,6.3,0,,0,10,"Rain, Overcast",rain,
"19122, USA",2023-04-29T03:00:00,11.2,11.2,9.5,89.27,1,96,rain,0,0,42.5,27.7,80,1012,100,7.9,0,,0,10,"Rain, Overcast",rain,
"19122, USA",2023-04-29T04:00:00,11.2,11.2,9.5,89.27,2,93,rain,0,0,42.5,29.5,80,1012,100,7.9,0,,0,10,"Rain, Overcast",rain,
"19122, USA",2023-04-29T05:00:00,11.2,11.2,10,92.32,1.5,89,rain,0,0,44.3,29.5,80,1011,100,11.1,0,,0,10,"Rain, Overcast",rain,
"19122, USA",2023-04-29T06:00:00,11.2,11.2,10,92.32,1.8,85,rain,0,0,42.5,27.7,80,1011,100,9.5,0,,0,10,"Rain, Overcast",rain,
"19122, USA",2023-04-29T07:00:00,11.2,11.2,10,92.32,1,78,rain,0,0,42.5,27.7,80,1011,98,7.9,3,0,0,10,"Rain, Overcast",rain,
"19122, USA",2023-04-29T08:00:00,11.7,11.7,10.6,92.96,12.2,74,rain,0,0,42.5,25.9,80,1011,95,4,10,0,0,10,"Rain, Overcast",rain,
"19122, USA",2023-04-29T09:00:00,11.7,11.7,10.6,92.96,1,74,rain,0,0,40.7,24.1,70,1011,96,3.2,23,0.1,0,10,"Rain, Overcast",rain,
"19122, USA",2023-04-29T10:00:00,11.7,11.7,11.2,96.75,1,74,rain,0,0,38.9,22.3,70,1011,96,3.2,31,0.1,0,10,"Rain, Overcast",rain,
"19122, USA",2023-04-29T11:00:00,12.3,12.3,11.2,93,1,59,rain,0,0,37.1,22.3,70,1011,96,4,50,0.2,1,10,"Rain, Overcast",rain,
"19122, USA",2023-04-29T12:00:00,12.8,12.8,11.2,90,0.8,59,rain,0,0,35.3,22.3,70,1010,94,4,66,0.2,1,10,"Rain, Overcast",rain,
"19122, USA",2023-04-29T13:00:00,13.4,13.4,11.7,89.45,0.5,59,rain,0,0,33.5,20.5,60,1010,91,4,66,0.2,1,10,"Rain, Overcast",rain,
"19122, USA",2023-04-29T14:00:00,13.9,13.9,11.7,86.59,3.8,44,rain,0,0,31.3,20.5,60,1010,89,4.7,64,0.2,1,10,Partially cloudy,partly-cloudy-day,
"19122, USA",2023-04-29T15:00:00,13.9,13.9,11.7,86.59,0.3,44,rain,0,0,27.7,20.5,60,1010,88,4,71,0.3,1,10,Partially cloudy,partly-cloudy-day,
"19122, USA",2023-04-29T16:00:00,13.4,13.4,10.6,83.15,0.3,44,rain,0,0,27.7,18.4,50,1010,89,4,67,0.2,1,10,Partially cloudy,partly-cloudy-day,
"19122, USA",2023-04-29T17:00:00,13.4,13.4,10.6,83.15,0.3,30,rain,0,0,25.9,18.4,50,1009,90,4.7,64,0.2,1,10,Partially cloudy,partly-cloudy-day,
"19122, USA",2023-04-29T18:00:00,13.4,13.4,10.6,83.15,0,30,,0,0,24.1,16.6,50,1009,89,4.6,45,0.2,0,10,Partially cloudy,partly-cloudy-day,
"19122, USA",2023-04-29T19:00:00,12.8,12.8,10,83.08,0,30,,0,0,20.5,14.8,40,1009,87,4.6,27,0.1,0,10,Partially cloudy,partly-cloudy-day,
"19122, USA",2023-04-29T20:00:00,13.4,13.4,11.2,86.54,0.5,20,rain,0,0,16.6,11.2,20,1009,84,4.5,8,0,0,10,Partially cloudy,partly-cloudy-night,
"19122, USA",2023-04-29T21:00:00,12.8,12.8,11,88.81,0,20,,0,0,14.8,10.1,23.3,1010,83,4.7,5,0,0,10,Partially cloudy,partly-cloudy-night,
"19122, USA",2023-04-29T22:00:00,12.3,12.3,10.8,90.56,0,20,,0,0,13,8.6,26.7,1010,82,4.9,3,0,0,10,Partially cloudy,partly-cloudy-night,
"19122, USA",2023-04-29T23:00:00,11.7,11.7,10.6,92.96,0,20,,0,0,11.2,7.6,30,1010,81,5.1,0,,0,10,Partially cloudy,partly-cloudy-night,
