name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
19122,2023-04-28T00:00:00,11.2,11.2,8.9,85.74,0,1,,0,0,13,9.4,80,1021,77,16.3,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T01:00:00,11.2,11.2,8.9,85.74,0,1,,0,0,14.8,11.2,80,1021,77,16.3,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T02:00:00,11.2,11.2,8.9,85.74,0,2,,0,0,14.8,11.2,80,1021,76,16.3,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T03:00:00,11.2,11.2,8.9,85.74,0,2,,0,0,13,9.4,80,1021,77,16.3,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T04:00:00,10.6,10.6,8.9,89.23,0,3,,0,0,14.8,11.2,80,1021,79,16.3,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T05:00:00,10.6,10.6,8.9,89.23,0,3,,0,0,14.8,11.2,80,1021,82,16.3,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T06:00:00,11.2,11.2,8.9,85.74,0,5,,0,0,16.6,13,80,1021,82,16.3,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-28T07:00:00,11.2,11.2,8.9,85.74,0,8,,0,0,20.5,14.8,80,1021,85,16.3,32,0.1,0,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-28T08:00:00,11.7,11.7,10,89.31,0,21,,0,0,24.1,14.8,90,1021,90,16.3,91,0.3,1,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-28T09:00:00,12.8,12.8,10,83.08,0,21,,0,0,24.1,16.6,90,1021,87,16.3,178,0.6,2,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-28T10:00:00,13.9,13.9,10,77.33,0,21,,0,0,27.7,16.6,100,1021,89,16.3,234,0.8,2,10,Partially cloudy,partly-cloudy-day,
19122,2023-04-28T11:00:00,15,15,9.5,69.65,0,21,,0,0,29.5,18.4,100,1021,93,16.3,250,0.9,3,10,Overcast,cloudy,
19122,2023-04-28T12:00:00,15.6,15.6,9.5,67.02,0,21,,0,0,31.3,18.4,100,1020,93,16.3,330,1.2,3,10,Overcast,cloudy,
19122,2023-04-28T13:00:00,16.2,16.2,8.9,61.94,0,21,,0,0,33.5,18.4,110,1020,92,16.3,272,1,3,10,Overcast,cloudy,
19122,2023-04-28T14:00:00,16.7,16.7,8.4,58.01,0.3,61,rain,0,0,33.5,20.5,110,1019,91,16.3,320,1.2,3,10,"Rain, Overcast",rain,
19122,2023-04-28T15:00:00,16.2,16.2,8.4,59.88,0,61,rain,0,0,33.5,20.5,110,1019,91,11.1,301,1.1,3,10,"Rain, Overcast",rain,
19122,2023-04-28T16:00:00,15.6,15.6,8.4,62.22,0.3,61,rain,0,0,33.5,22.3,100,1019,92,7.9,152,0.5,2,10,"Rain, Overcast",rain,
19122,2023-04-28T17:00:00,15,15,8.4,64.67,0.5,61,rain,0,0,33.5,22.3,100,1018,92,6.3,135,0.5,1,10,"Rain, Overcast",rain,
19122,2023-04-28T18:00:00,14.5,14.5,8.4,66.79,0,61,rain,0,0,33.5,22.3,100,1018,93,7.5,97,0.3,1,10,"Rain, Overcast",rain,
19122,2023-04-28T19:00:00,13.4,13.4,8.4,71.73,0,61,rain,0,0,31.3,20.5,90,1018,93,8.7,60,0.2,1,10,"Rain, Overcast",rain,
19122,2023-04-28T20:00:00,12.8,12.8,8.4,74.59,4.1,87,rain,0,0,31.3,20.5,90,1018,94,9.9,22,0.1,0,10,"Rain, Overcast",rain,
19122,2023-04-28T21:00:00,12.4,12.4,8.8,78.68,0,87,rain,0,0,30.6,20.5,86.7,1018,94.3,8.6,15,0.1,0,10,"Rain, Overcast",rain,
19122,2023-04-28T22:00:00,12.1,12.1,9.1,81.89,0,87,rain,0,0,30.2,20.5,83.3,1017,94.7,7.2,7,0,0,10,"Rain, Overcast",rain,
19122,2023-04-28T23:00:00,11.7,11.7,9.5,86.37,1,87,rain,0,0,29.5,20.5,80,1017,95,5.9,0,,0,10,"Rain, Overcast",rain,
